,semestre_1,district_id,banda_larga_1,nro_medicoes_1,medicoes_ipv6_1,medicoes_ipv4_1,mediana_download_1,mediana_upload_1,mediana_latencia_1,mediana_perdapacotes_1,mediana_jitterdown_1,mediana_jitterup_1,semestre_2,banda_larga_2,nro_medicoes_2,medicoes_ipv6_2,medicoes_ipv4_2,mediana_download_2,mediana_upload_2,mediana_latencia_2,mediana_perdapacotes_2,mediana_jitterdown_2,mediana_jitterup_2,media_download,media_upload,media_latencia,media_perdapacotes,media_jitterdown,media_jitterup
28,2021_1,29,fixa,11859,382,11108,55.0929737091064,20.8242769241333,13.7440004348755,0,0.98574997484684,1.36374998092651,2021_2,fixa,8124,698,7213,65.8931427001953,30.2510890960693,13.433000087738,0,0.901000022888184,1.39900004863739,60.4930582046509,25.5376830101013,13.5885002613068,0,0.943374998867512,1.38137501478195
29,2021_1,30,fixa,11119,350,10146,33.4775695800781,26.2220191955566,10.2869997024536,0,1.61849997937679,1.54850000143051,2021_2,fixa,10273,659,9410,44.4125633239746,41.7449569702149,9.69400024414062,0,1.36850002408028,1.2150000333786,38.9450664520264,33.9834880828857,9.99049997329712,0,1.49350000172853,1.38175001740456
30,2021_1,31,fixa,11533,76,11276,52.528600692749,35.0158920288086,8.9782497882843,0,0.876000002026558,0.993000000715256,2021_2,fixa,6026,131,5812,77.3927612304688,48.5360927581787,8.59500026702881,0,0.984999984502792,0.809000015258789,64.9606809616089,41.7759923934937,8.78662502765656,0,0.930499993264675,0.901000007987022
31,2021_1,32,fixa,10149,1930,7975,61.5862655639649,22.2768001556396,13.4027500152588,0,0.979500025510788,1.37000000476837,2021_2,fixa,8509,2735,5590,85.5062026977539,31.8880062103271,11.8809995651245,0,0.868999995291233,1.16799998283386,73.5462341308594,27.0824031829834,12.6418747901917,0,0.924250010401011,1.26899999380112
32,2021_1,33,fixa,7542,63,7306,40.0561065673828,39.4300918579102,10.4989995956421,0,1.39100003242493,1.50800001621246,2021_2,fixa,6692,149,6481,74.7710342407227,63.1146373748779,8.99199962615967,0,0.877000004053116,1.03799998760223,57.4135704040527,51.272364616394,9.74549961090088,0,1.13400001823902,1.27300000190735
33,2021_1,34,fixa,7116,393,6060,60.0466766357422,26.4942770004272,11.6009998321533,0,0.937999993562698,1.19499999284744,2021_2,fixa,5733,474,4899,72.8779430389404,35.5384483337402,10,0,0.896500021219254,0.859999984502792,66.4623098373413,31.0163626670837,10.8004999160767,0,0.917250007390976,1.02749998867512
34,2021_1,35,fixa,24662,6953,17197,65.9161911010742,46.1686363220215,11.633749961853,0,0.77250000834465,0.877499997615814,2021_2,fixa,22278,5988,15851,79.079158782959,52.9918746948242,9.68849992752075,0,0.813000023365021,0.814000014215708,72.4976749420166,49.5802555084229,10.6611249446869,0,0.792750015854836,0.845750005915761
35,2021_1,36,fixa,13150,76,12899,38.2614765167236,31.5388526916504,11.28600025177,0,1.32200002670288,0.88699996471405,2021_2,fixa,6653,257,6301,49.2464904785156,43.2234563827515,10.9847500324249,0,1.36399993300438,0.797999978065491,43.7539834976196,37.3811545372009,11.1353751420975,0,1.34299997985363,0.842499971389771
36,2021_1,37,fixa,11576,335,10831,49.594856262207,23.197940826416,13.9870004653931,0,1.19599997997284,1.40400004386902,2021_2,fixa,10192,678,9317,62.2018165588379,29.3498086929321,12.3830003738403,0,0.982999980449676,1.22899997234344,55.8983364105225,26.2738747596741,13.1850004196167,0,1.08949998021126,1.31650000810623
37,2021_1,38,fixa,16027,591,14668,58.7935676574707,24.0342607498169,12.7872500419617,0,1.02249997854233,1.22599995136261,2021_2,fixa,12372,1704,9949,84.9084692597389,35.5618324279785,11.9384999275208,0,0.86599999666214,0.982499971985817,71.8510184586048,29.7980465888977,12.3628749847412,0,0.944249987602234,1.10424996167421
